,tissue,network,module,glucose,weight,insulin,triglyceride,mean
117,adipose,UNSIGNED,skyblue,26.85533559175598,10.468121102854393,141.83545952147398,46.41196759229978,56.392720952096035
118,adipose,UNSIGNED,steelblue,27.003266092702205,11.100307107341587,185.00148187570943,51.086924232101225,68.54799482696362
119,adipose,UNSIGNED,tan,22.424976772056596,8.234588847369533,107.24107608272095,42.19888455695011,45.0248815647743
120,adipose,UNSIGNED,thistle1,25.93425936453288,9.558231014191358,145.62126513370345,42.747316860819396,55.96526809331178
121,adipose,UNSIGNED,thistle2,27.818512468389468,10.530131342684507,187.73250481087652,52.054504082809686,69.53391317619004
122,adipose,UNSIGNED,turquoise,21.07698506694525,8.258469697539393,96.51489726953744,31.531218969256287,39.34539275081959
123,adipose,UNSIGNED,violet,26.393919743394473,10.845592140181186,159.5100133343367,45.38478492635378,60.53357753606653
124,adipose,UNSIGNED,white,28.31909743444064,9.968191933743647,149.06840329910864,45.928451859477164,58.32103613169252
125,adipose,UNSIGNED,yellow4,25.109989836280118,11.73153700333576,180.19439268358136,48.984305322010435,66.50505621130192
126,adipose,UNSIGNED,yellowgreen,26.49119395414303,10.975528994081257,149.5620017404941,50.86645889312932,59.47379589546193
127,adipose,UNSIGNED,yellow,22.588669553135663,9.191412075079052,99.76313872884619,34.279318722655084,41.455634769929
128,gastroc,SIGNED,black,23.067682384430537,9.24373047317861,152.3304301988532,31.260076022157463,53.97547976965495
129,gastroc,SIGNED,blue,22.406967790910233,10.042678377045652,116.0055033365818,33.250526759310596,45.426419065962065
130,gastroc,SIGNED,brown,19.151509574381542,8.363998909617347,111.17866946457937,28.388783536665347,41.77074037131091
