Accession,module,tissue_origin,kME_module,multiple_tissues,transcript,gene_symbol,entrez_ID,numb_tissues
505085.Nkx6-2,turquoise,islet,0.687869264,NO,,Nkx6-2,505085,1
514945.Gng4,turquoise,islet,0.687729078,NO,,Gng4,514945,1
10002948373.Gm8168,turquoise,islet,0.687630955,NO,,Gm8168,10002948373,1
503182.4930452B06Rik,turquoise,islet,0.687334571,NO,,4930452B06Rik,503182,1
10002932410.Gm10390,turquoise,islet,0.686888278,NO,,Gm10390,10002932410,1
10004038155.Olfr1049,turquoise,islet,0.68674209,NO,,Olfr1049,10004038155,1
10002948096.Fam178b,turquoise,islet,0.686617441,NO,,Fam178b,10002948096,1
514297.Ttk,turquoise,islet,0.686482652,NO,,Ttk,514297,1
10002942026.Olfr1350,turquoise,islet,0.686417504,NO,,Olfr1350,10002942026,1
10003838501.Gm4755,turquoise,islet,0.686414873,NO,,Gm4755,10003838501,1
10003837513.4930517M08Rik,turquoise,islet,0.686395074,NO,,4930517M08Rik,10003837513,1
10004036547.Dcaf1,turquoise,islet,0.68619592,NO,,Dcaf1,10004036547,1
515680.Gm17214,turquoise,islet,0.686189594,NO,,Gm17214,515680,1
500450.Hoxd3,turquoise,islet,0.685886393,NO,,Hoxd3,500450,1
10002942426.AC102392.1,turquoise,islet,0.685866362,NO,,AC102392.1,10002942426,1
508755.Slc25a37,turquoise,islet,0.685862269,NO,,Slc25a37,508755,1
515257.Crybb3,turquoise,islet,0.685751908,NO,,Crybb3,515257,1
10004037706.Krt72,turquoise,islet,0.685710817,NO,,Krt72,10004037706,1
10002912214.G6pc2,turquoise,islet,0.685617398,NO,,G6pc2,10002912214,1
10003839294.A330043C09Rik,turquoise,islet,0.685540086,NO,,A330043C09Rik,10003839294,1
10002915047.Cd101,turquoise,islet,0.685516399,NO,,Cd101,10002915047,1
511705.Hhipl1,turquoise,islet,0.6854838,NO,,Hhipl1,511705,1
10003843598.Nhsl2,turquoise,islet,0.685420646,NO,,Nhsl2,10003843598,1
511938.Sdf2l1,turquoise,islet,0.685343503,NO,,Sdf2l1,511938,1
10002922096.Zp4-ps,turquoise,islet,0.685114354,NO,,Zp4-ps,10002922096,1
498528.Adprhl1,turquoise,islet,0.684829801,NO,,Adprhl1,498528,1
10002935303.Gm5575,turquoise,islet,0.684579845,NO,,Gm5575,10002935303,1
10002914675.Dnph1,turquoise,islet,0.684553066,NO,,Dnph1,10002914675,1
10002912882.Gm3926,turquoise,islet,0.684545689,NO,,Gm3926,10002912882,1
507035.Gm26302,turquoise,islet,0.684523457,NO,,Gm26302,507035,1
10002909591.Sgk1,turquoise,islet,0.684501906,NO,,Sgk1,10002909591,1
10004036744.Olfr794,turquoise,islet,0.684444311,NO,,Olfr794,10004036744,1
504280.Aifm3,turquoise,islet,0.684444115,NO,,Aifm3,504280,1
10003839990.B230312C02Rik,turquoise,islet,0.684426642,NO,,B230312C02Rik,10003839990,1
10002935213.Scarf1,turquoise,islet,0.684291736,NO,,Scarf1,10002935213,1
10003837896.Kera,turquoise,islet,0.683957223,NO,,Kera,10003837896,1
501564.Gm25775,turquoise,islet,0.683815641,NO,,Gm25775,501564,1
10003836835.Gm24855,turquoise,islet,0.683477354,NO,,Gm24855,10003836835,1
10003842451.Pou2f2,turquoise,islet,0.68314207,NO,,Pou2f2,10003842451,1
10002911312.Fam135b,turquoise,islet,0.683088643,NO,,Fam135b,10002911312,1
511315.Apoa1,turquoise,islet,0.682886795,NO,,Apoa1,511315,1
1011125.Cryaa,turquoise,islet,0.68271083,NO,,Cryaa,1011125,1
10004036742.Vmn2r-ps82,turquoise,islet,0.682470508,NO,,Vmn2r-ps82,10004036742,1
497656.Trp53,turquoise,islet,0.682336422,NO,,Trp53,497656,1
10004038172.Vmn1r206,turquoise,islet,0.6822996,NO,,Vmn1r206,10004038172,1
10002920669.Gm15491,turquoise,islet,0.682189357,NO,,Gm15491,10002920669,1
10002907580.Asb2,turquoise,islet,0.682021023,NO,,Asb2,10002907580,1
10002946116.Slc34a2,turquoise,islet,0.682000099,NO,,Slc34a2,10002946116,1
10004033736.Olfr1257,turquoise,islet,0.681688151,NO,,Olfr1257,10004033736,1
10004035964.Gm35912,turquoise,islet,0.681277508,NO,,Gm35912,10004035964,1
10003838596.Gm48826,turquoise,islet,0.681050421,NO,,Gm48826,10003838596,1
10003838419.4933417E11Rik,turquoise,islet,0.681017436,NO,,4933417E11Rik,10003838419,1
10002909813.Tmem229b,turquoise,islet,0.680786994,NO,,Tmem229b,10002909813,1
10002923245.Trdn,turquoise,islet,0.68016065,NO,,Trdn,10002923245,1
10002897925.Phospho1,turquoise,islet,0.679606181,NO,,Phospho1,10002897925,1
10004033875.Tbx10,turquoise,islet,0.67959841,NO,,Tbx10,10004033875,1
517294.Eya2,turquoise,islet,0.679560589,NO,,Eya2,517294,1
10002913567.Kirrel3,turquoise,islet,0.679443122,NO,,Kirrel3,10002913567,1
10003842564.Skap2,turquoise,islet,0.679217614,NO,,Skap2,10003842564,1
517172.4930474H06Rik,turquoise,islet,0.679076635,NO,,4930474H06Rik,517172,1
10004038407.Adam5,turquoise,islet,0.678902974,NO,,Adam5,10004038407,1
10003839347.Gm49792,turquoise,islet,0.678894301,NO,,Gm49792,10003839347,1
500188.Trappc9,turquoise,islet,0.678726136,NO,,Trappc9,500188,1
510612.Gp5,turquoise,islet,0.678536192,NO,,Gp5,510612,1
10004037319.Rnf225,turquoise,islet,0.678438993,NO,,Rnf225,10004037319,1
10004034370.Ccl21d,turquoise,islet,0.678253106,NO,,Ccl21d,10004034370,1
10004035061.Ccnd3-ps,turquoise,islet,0.678207667,NO,,Ccnd3-ps,10004035061,1
519547.Iqcd,turquoise,islet,0.678121136,NO,,Iqcd,519547,1
10004033921.Septin6,turquoise,islet,0.677571147,NO,,Septin6,10004033921,1
10002912005.Gpr165,turquoise,islet,0.677508869,NO,,Gpr165,10002912005,1
509672.4933404K08Rik,turquoise,islet,0.677385498,NO,,4933404K08Rik,509672,1
10002906107.Fam102a,turquoise,islet,0.676983529,NO,,Fam102a,10002906107,1
501836.Pxt1,turquoise,islet,0.67660958,NO,,Pxt1,501836,1
10002947689.Scarletltr,turquoise,islet,0.676283216,NO,,Scarletltr,10002947689,1
10002930453.Gm14385,turquoise,islet,0.676279667,NO,,Gm14385,10002930453,1
10002905518.Gm4984,turquoise,islet,0.676183606,NO,,Gm4984,10002905518,1
517633.Gzmc,turquoise,islet,0.675864507,NO,,Gzmc,517633,1
10004037282.Klrc2,turquoise,islet,0.675769826,NO,,Klrc2,10004037282,1
10003843145.Pelp1,turquoise,islet,0.675759418,NO,,Pelp1,10003843145,1
519121.Gm4994,turquoise,islet,0.675565121,NO,,Gm4994,519121,1
513296.Gask1b,turquoise,islet,0.675493114,NO,,Gask1b,513296,1
504038.Htr6,turquoise,islet,0.675441038,NO,,Htr6,504038,1
10003840727.Gm10125,turquoise,islet,0.675291714,NO,,Gm10125,10003840727,1
10004037772.Gm6649,turquoise,islet,0.675060352,NO,,Gm6649,10004037772,1
10004034682.Gm18969,turquoise,islet,0.674822993,NO,,Gm18969,10004034682,1
10002908774.Map6d1,turquoise,islet,0.674489204,NO,,Map6d1,10002908774,1
10003843884.C130060C02Rik,turquoise,islet,0.674474909,NO,,C130060C02Rik,10003843884,1
10003842088.Gm49523,turquoise,islet,0.674328616,NO,,Gm49523,10003842088,1
519801.Gm45323,turquoise,islet,0.673984756,NO,,Gm45323,519801,1
10002908476.Dennd2a,turquoise,islet,0.673968709,NO,,Dennd2a,10002908476,1
10004036374.Olfr1153,turquoise,islet,0.673931772,NO,,Olfr1153,10004036374,1
10004033833.Fxn,turquoise,islet,0.67390889,NO,,Fxn,10004033833,1
507746.Yif1b,turquoise,islet,0.673855003,NO,,Yif1b,507746,1
10004035785.Mfsd3,turquoise,islet,0.67357618,NO,,Mfsd3,10004035785,1
10002934356.Oxgr1,turquoise,islet,0.673495758,NO,,Oxgr1,10002934356,1
10002938497.Lamp3,turquoise,islet,0.673406642,NO,,Lamp3,10002938497,1
500611.Rpl35a-ps6,turquoise,islet,0.673334761,NO,,Rpl35a-ps6,500611,1
516763.Tac4,turquoise,islet,0.672430602,NO,,Tac4,516763,1
10004034800.Hlcs,turquoise,islet,0.672405524,NO,,Hlcs,10004034800,1
10004037677.Cpne3,turquoise,islet,0.672005705,NO,,Cpne3,10004037677,1
511544.Spag1,turquoise,islet,0.671724139,NO,,Spag1,511544,1
517628.9630009A06Rik,turquoise,islet,0.671644485,NO,,9630009A06Rik,517628,1
510484.Pde4d,turquoise,islet,0.671344693,NO,,Pde4d,510484,1
10003843671.Akt3,turquoise,islet,0.671076757,NO,,Akt3,10003843671,1
10002171747.Trbc1,turquoise,islet,0.670980189,NO,,Trbc1,10002171747,1
510816.Eif2ak2,turquoise,islet,0.670843301,NO,,Eif2ak2,510816,1
10003837532.Gm24252,turquoise,islet,0.670789594,NO,,Gm24252,10003837532,1
516767.Apba1,turquoise,islet,0.670727431,NO,,Apba1,516767,1
10002900559.Prdm6,turquoise,islet,0.670502426,NO,,Prdm6,10002900559,1
10002942956.Ufm1,turquoise,islet,0.670405301,NO,,Ufm1,10002942956,1
500526.Gm7432,turquoise,islet,0.670383586,NO,,Gm7432,500526,1
10002935033.Gm25278,turquoise,islet,0.670370589,NO,,Gm25278,10002935033,1
10002906698.Baz1a,turquoise,islet,0.670175532,NO,,Baz1a,10002906698,1
10003840795.Gm2774,turquoise,islet,0.669901767,NO,,Gm2774,10003840795,1
1374140.Hs3st2,turquoise,islet,0.669654852,NO,,Hs3st2,1374140,1
10002919226.Olfr460,turquoise,islet,0.669551458,NO,,Olfr460,10002919226,1
10003845252.Dap3,turquoise,islet,0.66943712,NO,,Dap3,10003845252,1
10004035615.Prok1,turquoise,islet,0.669125141,NO,,Prok1,10004035615,1
508115.AB041806,turquoise,islet,0.669018684,NO,,AB041806,508115,1
10003840528.Gm14235,turquoise,islet,0.668862149,NO,,Gm14235,10003840528,1
10002912834.Ttc41,turquoise,islet,0.668572124,NO,,Ttc41,10002912834,1
10002917491.Arhgap9,turquoise,islet,0.66844494,NO,,Arhgap9,10002917491,1
10003837756.Jarid2,turquoise,islet,0.668342242,NO,,Jarid2,10003837756,1
10002941269.Gm49723,turquoise,islet,0.668045654,NO,,Gm49723,10002941269,1
10002898310.Hhipl2,turquoise,islet,0.66800753,NO,,Hhipl2,10002898310,1
10004035190.Pnpla1,turquoise,islet,0.66786109,NO,,Pnpla1,10004035190,1
10002921072.4930439A04Rik,turquoise,islet,0.667772417,NO,,4930439A04Rik,10002921072,1
10004038272.Lrrc10,turquoise,islet,0.66739643,NO,,Lrrc10,10004038272,1
10004033134.Cd209b,turquoise,islet,0.666586439,NO,,Cd209b,10004033134,1
10002925864.Meis2,turquoise,islet,0.6664159,NO,,Meis2,10002925864,1
10002897125.Fam78a,turquoise,islet,0.666384956,NO,,Fam78a,10002897125,1
10002906638.Tlr9,turquoise,islet,0.666276045,NO,,Tlr9,10002906638,1
10002935081.Gm29088,turquoise,islet,0.666130858,NO,,Gm29088,10002935081,1
10002172443.Erf,turquoise,islet,0.666037141,NO,,Erf,10002172443,1
10002933534.Gm36979,turquoise,islet,0.665176914,NO,,Gm36979,10002933534,1
10002678202.Necab2,turquoise,islet,0.665054852,NO,,Necab2,10002678202,1
10003842071.Pnpla1,turquoise,islet,0.664857367,NO,,Pnpla1,10003842071,1
10002927850.Gm11637,turquoise,islet,0.664824161,NO,,Gm11637,10002927850,1
10002903463.Igfn1,turquoise,islet,0.664695139,NO,,Igfn1,10002903463,1
10002912966.Olfr1511,turquoise,islet,0.66467534,NO,,Olfr1511,10002912966,1
10002900657.Rxfp1,turquoise,islet,0.664429482,NO,,Rxfp1,10002900657,1
10002942655.Gm11680,turquoise,islet,0.664333275,NO,,Gm11680,10002942655,1
10003839961.A430034D21Rik,turquoise,islet,0.664319038,NO,,A430034D21Rik,10003839961,1
10003836097.Rps2-ps5,turquoise,islet,0.664189622,NO,,Rps2-ps5,10003836097,1
10003845497.Gm28640,turquoise,islet,0.664174268,NO,,Gm28640,10003845497,1
10002906509.Xkr6,turquoise,islet,0.663921881,NO,,Xkr6,10002906509,1
10002918700.Gm6569,turquoise,islet,0.663563733,NO,,Gm6569,10002918700,1
10002929812.4932411N23Rik,turquoise,islet,0.663384405,NO,,4932411N23Rik,10002929812,1
10002911713.Tmem233,turquoise,islet,0.663333317,NO,,Tmem233,10002911713,1
502072.Gm42931,turquoise,islet,0.663296063,NO,,Gm42931,502072,1
501106.Mapk10,turquoise,islet,0.663002544,NO,,Mapk10,501106,1
10002904897.Grm2,turquoise,islet,0.662827177,NO,,Grm2,10002904897,1
10002900915.Hirip3,turquoise,islet,0.662690918,NO,,Hirip3,10002900915,1
10003840434.Lhfpl2,turquoise,islet,0.662542263,NO,,Lhfpl2,10003840434,1
10003836927.Cyp2j8,turquoise,islet,0.661884764,NO,,Cyp2j8,10003836927,1
498603.Mier2,turquoise,islet,0.661582994,NO,,Mier2,498603,1
10003839890.9230114K14Rik,turquoise,islet,0.661284173,NO,,9230114K14Rik,10003839890,1
10002936339.Gm28675,turquoise,islet,0.661094988,NO,,Gm28675,10002936339,1
10004038193.Ppifos,turquoise,islet,0.660910381,NO,,Ppifos,10004038193,1
506318.Sp1,turquoise,islet,0.660772817,NO,,Sp1,506318,1
10004035434.Khsrp,turquoise,islet,0.660607992,NO,,Khsrp,10004035434,1
10004037042.Ank3,turquoise,islet,0.660436467,NO,,Ank3,10004037042,1
10002915729.Lrit1,turquoise,islet,0.660325918,NO,,Lrit1,10002915729,1
10003843460.Gm9495,turquoise,islet,0.660020322,NO,,Gm9495,10003843460,1
500831.Slc16a3,turquoise,islet,0.659949458,NO,,Slc16a3,500831,1
10002914184.Syne2,turquoise,islet,0.659879841,NO,,Syne2,10002914184,1
10003843574.Nkx1-1,turquoise,islet,0.65969628,NO,,Nkx1-1,10003843574,1
10003840586.Gm44987,turquoise,islet,0.659221977,NO,,Gm44987,10003840586,1
517068.Smarca2,turquoise,islet,0.659166013,NO,,Smarca2,517068,1
10003843679.Gm26801,turquoise,islet,0.659039308,NO,,Gm26801,10003843679,1
506702.Tagln,turquoise,islet,0.658945153,NO,,Tagln,506702,1
10003839118.Rev3l,turquoise,islet,0.658926885,NO,,Rev3l,10003839118,1
10004038201.Gm22311,turquoise,islet,0.658850449,NO,,Gm22311,10004038201,1
10003842928.Gm20139,turquoise,islet,0.658314997,NO,,Gm20139,10003842928,1
10003840238.Pla2g4f,turquoise,islet,0.658186494,NO,,Pla2g4f,10003840238,1
10002910536.Ccdc105,turquoise,islet,0.658024765,NO,,Ccdc105,10002910536,1
10002927494.Dhrs3,turquoise,islet,0.657945669,NO,,Dhrs3,10002927494,1
10002917693.Ldc1,turquoise,islet,0.657887045,NO,,Ldc1,10002917693,1
10003835801.Kalrn,turquoise,islet,0.657761686,NO,,Kalrn,10003835801,1
10003845753.Cyp2t4,turquoise,islet,0.657670062,NO,,Cyp2t4,10003845753,1
517864.Cnfn,turquoise,islet,0.657656329,NO,,Cnfn,517864,1
10003842600.Trim63,turquoise,islet,0.657637921,NO,,Trim63,10003842600,1
10003838075.Gm27500,turquoise,islet,0.657524758,NO,,Gm27500,10003838075,1
10002939020.Gm14235,turquoise,islet,0.657459479,NO,,Gm14235,10002939020,1
10002924272.Gm44301,turquoise,islet,0.657149782,NO,,Gm44301,10002924272,1
10004035490.Islr,turquoise,islet,0.657075916,NO,,Islr,10004035490,1
10003843247.Aym1,turquoise,islet,0.657070348,NO,,Aym1,10003843247,1
10002914525.Acat3,turquoise,islet,0.656895481,NO,,Acat3,10002914525,1
497726.Antxrl,turquoise,islet,0.656274104,NO,,Antxrl,497726,1
503966.Fes,turquoise,islet,0.656020212,NO,,Fes,503966,1
515283.Serpina6,turquoise,islet,0.655942883,NO,,Serpina6,515283,1
10002932537.Gm11220,turquoise,islet,0.655591096,NO,,Gm11220,10002932537,1
10003117211.Nhlrc3,turquoise,islet,0.655414863,NO,,Nhlrc3,10003117211,1
10004034755.Taar4,turquoise,islet,0.655304183,NO,,Taar4,10004034755,1
10003844730.Themis,turquoise,islet,0.655036324,NO,,Themis,10003844730,1
10003841858.Zfp281,turquoise,islet,0.654848439,NO,,Zfp281,10003841858,1
10004035087.Il11,turquoise,islet,0.654771727,NO,,Il11,10004035087,1
10002909485.Cbs,turquoise,islet,0.654649742,NO,,Cbs,10002909485,1
10004036305.Gm13723,turquoise,islet,0.654623063,NO,,Gm13723,10004036305,1
10002914023.Klrd1,turquoise,islet,0.654504894,NO,,Klrd1,10002914023,1
10003839160.Pdzrn3,turquoise,islet,0.654277337,NO,,Pdzrn3,10003839160,1
10002903967.Igdcc4,turquoise,islet,0.654264694,NO,,Igdcc4,10002903967,1
1476092.Ifna2,turquoise,islet,0.654206259,NO,,Ifna2,1476092,1
500055.4930479H17Rik,turquoise,islet,0.65401067,NO,,4930479H17Rik,500055,1
519225.1700120C18Rik,turquoise,islet,0.653933782,NO,,1700120C18Rik,519225,1
10004036842.Gmip,turquoise,islet,0.653739624,NO,,Gmip,10004036842,1
10003114555.Zfp955b,turquoise,islet,0.653647913,NO,,Zfp955b,10003114555,1
10003844919.Gm42916,turquoise,islet,0.65339117,NO,,Gm42916,10003844919,1
10003836449.Gm38574,turquoise,islet,0.653363724,NO,,Gm38574,10003836449,1
10002903427.Slc22a20,turquoise,islet,0.653261744,NO,,Slc22a20,10002903427,1
501951.Ero1lb,turquoise,islet,0.65307776,NO,,Ero1lb,501951,1
499301.Ccnf,turquoise,islet,0.65261149,NO,,Ccnf,499301,1
10004036483.Olfr635,turquoise,islet,0.652539088,NO,,Olfr635,10004036483,1
10002920226.Arfgef1,turquoise,islet,0.652516972,NO,,Arfgef1,10002920226,1
505390.Ptprr,turquoise,islet,0.652503109,NO,,Ptprr,505390,1
501827.Lgi1,turquoise,islet,0.652431859,NO,,Lgi1,501827,1
10004037080.Mill2,turquoise,islet,0.651961643,NO,,Mill2,10004037080,1
498359.Uchl1os,turquoise,islet,0.651827454,NO,,Uchl1os,498359,1
10004033480.Evx2,turquoise,islet,0.651757787,NO,,Evx2,10004033480,1
10003840129.Klrg2,turquoise,islet,0.651692509,NO,,Klrg2,10003840129,1
10004038139.Zfyve9,turquoise,islet,0.651595937,NO,,Zfyve9,10004038139,1
10002909524.Flrt1,turquoise,islet,0.651455204,NO,,Flrt1,10002909524,1
10002912452.Ggact,turquoise,islet,0.651026031,NO,,Ggact,10002912452,1
10003837306.Gm18699,turquoise,islet,0.651002912,NO,,Gm18699,10003837306,1
10003836596.Nlrp4b,turquoise,islet,0.650973451,NO,,Nlrp4b,10003836596,1
10002906370.Cmklr1,turquoise,islet,0.650747595,NO,,Cmklr1,10002906370,1
10004036620.Dsg1c,turquoise,islet,0.650331211,NO,,Dsg1c,10004036620,1
10003843059.Trabd,turquoise,islet,0.650322073,NO,,Trabd,10003843059,1
10004037721.Olfr1132,turquoise,islet,0.650206285,NO,,Olfr1132,10004037721,1
10002944450.Mirt1,turquoise,islet,0.650126117,NO,,Mirt1,10002944450,1
10003841626.Frrs1,turquoise,islet,0.649875331,NO,,Frrs1,10003841626,1
10002898634.Olfr1006,turquoise,islet,0.649770957,NO,,Olfr1006,10002898634,1
10003840000.Shisal1,turquoise,islet,0.649673711,NO,,Shisal1,10003840000,1
10003840152.Zim2,turquoise,islet,0.649366869,NO,,Zim2,10003840152,1
10002932366.Scg2,turquoise,islet,0.649338456,NO,,Scg2,10002932366,1
511280.Fxn,turquoise,islet,0.648902268,NO,,Fxn,511280,1
501974.Tnni2,turquoise,islet,0.648890516,NO,,Tnni2,501974,1
10002938012.Tmem33,turquoise,islet,0.648461794,NO,,Tmem33,10002938012,1
10003837642.Gm32886,turquoise,islet,0.648356198,NO,,Gm32886,10003837642,1
10002901329.Cd207,turquoise,islet,0.64779902,NO,,Cd207,10002901329,1
10004038086.Kmt2c,turquoise,islet,0.647684655,NO,,Kmt2c,10004038086,1
506953.Ifnab,turquoise,islet,0.647667482,NO,,Ifnab,506953,1
10002950552.Grpel1,turquoise,islet,0.647585296,NO,,Grpel1,10002950552,1
10003844969.Ccdc114,turquoise,islet,0.647570439,NO,,Ccdc114,10003844969,1
499319.Ankrd12,turquoise,islet,0.647409295,NO,,Ankrd12,499319,1
10003836735.Bri3,turquoise,islet,0.647225042,NO,,Bri3,10003836735,1
503786.Rngtt,turquoise,islet,0.64663919,NO,,Rngtt,503786,1
10002901692.Tpcn2,turquoise,islet,0.646546327,NO,,Tpcn2,10002901692,1
10002911945.Gm44473,turquoise,islet,0.646525493,NO,,Gm44473,10002911945,1
10003845432.Celf2,turquoise,islet,0.646504883,NO,,Celf2,10003845432,1
10004034767.Gm46416,turquoise,islet,0.646351237,NO,,Gm46416,10004034767,1
502243.Gabra1,turquoise,islet,0.646126677,NO,,Gabra1,502243,1
10002917309.Lax1,turquoise,islet,0.645829368,NO,,Lax1,10002917309,1
517976.Pate4,turquoise,islet,0.645796583,NO,,Pate4,517976,1
10002904642.Lncpint,turquoise,islet,0.645594489,NO,,Lncpint,10002904642,1
511488.Lrba,turquoise,islet,0.645477484,NO,,Lrba,511488,1
10003843810.Nudt1,turquoise,islet,0.645241016,NO,,Nudt1,10003843810,1
507204.Peg10,turquoise,islet,0.645131155,NO,,Peg10,507204,1
10002901201.Olfr9,turquoise,islet,0.645115075,NO,,Olfr9,10002901201,1
504875.Hoxd1,turquoise,islet,0.645011398,NO,,Hoxd1,504875,1
504418.5430425K12Rik,turquoise,islet,0.644812837,NO,,5430425K12Rik,504418,1
510303.Tmem114,turquoise,islet,0.64480793,NO,,Tmem114,510303,1
10003839816.4930555G07Rik,turquoise,islet,0.644695612,NO,,4930555G07Rik,10003839816,1
10002918016.Lrrtm3,turquoise,islet,0.64460842,NO,,Lrrtm3,10002918016,1
10003840332.Grip1,turquoise,islet,0.644605077,NO,,Grip1,10003840332,1
10003841777.Gm14091,turquoise,islet,0.644464573,NO,,Gm14091,10003841777,1
509978.Arid3b,turquoise,islet,0.644027139,NO,,Arid3b,509978,1
10002935180.Gm49467,turquoise,islet,0.644025772,NO,,Gm49467,10002935180,1
10002937715.Gm37863,turquoise,islet,0.643950217,NO,,Gm37863,10002937715,1
10003843601.Gm14705,turquoise,islet,0.643768771,NO,,Gm14705,10003843601,1
10002910157.Stx11,turquoise,islet,0.643653091,NO,,Stx11,10002910157,1
10002909799.Il1f10,turquoise,islet,0.643369828,NO,,Il1f10,10002909799,1
10004037286.Tmem270,turquoise,islet,0.643358825,NO,,Tmem270,10004037286,1
515268.Scand1,turquoise,islet,0.643027549,NO,,Scand1,515268,1
10002900680.Fancd2,turquoise,islet,0.642565674,NO,,Fancd2,10002900680,1
10003115252.Focad,turquoise,islet,0.641940755,NO,,Focad,10003115252,1
10003842375.Cck,turquoise,islet,0.641820163,NO,,Cck,10003842375,1
10004038340.Gucy1a2,turquoise,islet,0.641794781,NO,,Gucy1a2,10004038340,1
10003838133.Gm5127,turquoise,islet,0.64175697,NO,,Gm5127,10003838133,1
519270.Prdm2,turquoise,islet,0.641684449,NO,,Prdm2,519270,1
503431.Nfkb1,turquoise,islet,0.641666853,NO,,Nfkb1,503431,1
498897.Smim1,turquoise,islet,0.641629071,NO,,Smim1,498897,1
10002948308.Gm43310,turquoise,islet,0.641526523,NO,,Gm43310,10002948308,1
10004033022.Gm50428,turquoise,islet,0.64129343,NO,,Gm50428,10004033022,1
10002916829.Gm5743,turquoise,islet,0.641147393,NO,,Gm5743,10002916829,1
10003835739.Lpp,turquoise,islet,0.641084333,NO,,Lpp,10003835739,1
10002912821.Aknad1,turquoise,islet,0.640804591,NO,,Aknad1,10002912821,1
515120.Med9os,turquoise,islet,0.640764929,NO,,Med9os,515120,1
10002945675.Cttnbp2,turquoise,islet,0.640494551,NO,,Cttnbp2,10002945675,1
10002906983.Pnkd,turquoise,islet,0.640266555,NO,,Pnkd,10002906983,1
10004036980.Olfr527,turquoise,islet,0.64026067,NO,,Olfr527,10004036980,1
508075.Mfap4,turquoise,islet,0.640101483,NO,,Mfap4,508075,1
10002942976.Itgb8,turquoise,islet,0.640071614,NO,,Itgb8,10002942976,1
513792.Trpv4,turquoise,islet,0.640008696,NO,,Trpv4,513792,1
497861.4930557B06Rik,turquoise,islet,0.639893727,NO,,4930557B06Rik,497861,1
10003838243.Pcsk2os2,turquoise,islet,0.63987,NO,,Pcsk2os2,10003838243,1
10002902830.Ccdc177,turquoise,islet,0.639611267,NO,,Ccdc177,10002902830,1
10003843291.Zfp362,turquoise,islet,0.639271012,NO,,Zfp362,10003843291,1
506537.Gnb5,turquoise,islet,0.639259646,NO,,Gnb5,506537,1
10003838005.Gm4872,turquoise,islet,0.639232776,NO,,Gm4872,10003838005,1
10004037255.Gm44137,turquoise,islet,0.639095059,NO,,Gm44137,10004037255,1
500618.Gpx5,turquoise,islet,0.638933407,NO,,Gpx5,500618,1
10004036258.4930595M18Rik,turquoise,islet,0.63867908,NO,,4930595M18Rik,10004036258,1
10003842820.Ankrd63,turquoise,islet,0.63866461,NO,,Ankrd63,10003842820,1
10002938523.Vis1,turquoise,islet,0.63836555,NO,,Vis1,10002938523,1
10004035443.Olfr1167,turquoise,islet,0.637252675,NO,,Olfr1167,10004035443,1
10002913805.Efcab11,turquoise,islet,0.63679119,NO,,Efcab11,10002913805,1
504091.Tnf,turquoise,islet,0.636595679,NO,,Tnf,504091,1
10002902829.Zbtb16,turquoise,islet,0.63641871,NO,,Zbtb16,10002902829,1
