Accession,module,tissue_origin,kME_module,multiple_tissues,transcript,gene_symbol,entrez_ID,numb_tissues
10002915265.Ssh2,brown,islet,0.362093916,NO,,Ssh2,10002915265,1
10004034927.Mir100hg,brown,islet,0.361768061,NO,,Mir100hg,10004034927,1
1487563.Cmc4,brown,islet,0.361066065,NO,,Cmc4,1487563,1
511513.Hs6st3,brown,islet,0.360891654,NO,,Hs6st3,511513,1
507247.1700016G22Rik,brown,islet,0.359602074,NO,,1700016G22Rik,507247,1
10003837440.Mroh1,brown,islet,0.359539387,NO,,Mroh1,10003837440,1
10004034320.Zfp579,brown,islet,0.359240762,NO,,Zfp579,10004034320,1
10002900445.Gm27029,brown,islet,0.358999617,NO,,Gm27029,10002900445,1
500896.Vps13a,brown,islet,0.356905707,NO,,Vps13a,500896,1
10002900430.Nprl2,brown,islet,0.356669371,NO,,Nprl2,10002900430,1
10003839203.Gm28198,brown,islet,0.35664866,NO,,Gm28198,10003839203,1
10003119276.Ebf3,brown,islet,0.356302644,NO,,Ebf3,10003119276,1
10002946022.Tet3,brown,islet,0.355774243,NO,,Tet3,10002946022,1
515936.Atp8a2,brown,islet,0.355740927,NO,,Atp8a2,515936,1
1478639.Plk3,brown,islet,0.355334176,NO,,Plk3,1478639,1
499981.Prrc2c,brown,islet,0.354112132,NO,,Prrc2c,499981,1
505034.Mmp13,brown,islet,0.352691484,NO,,Mmp13,505034,1
10003836143.Rreb1,brown,islet,0.352281023,NO,,Rreb1,10003836143,1
517479.Pdzrn3,brown,islet,0.35206285,NO,,Pdzrn3,517479,1
10003840560.Letm2,brown,islet,0.351306258,NO,,Letm2,10003840560,1
10003838020.V1rg10,brown,islet,0.351045508,NO,,V1rg10,10003838020,1
10004037520.Tcf7l2,brown,islet,0.350874715,NO,,Tcf7l2,10004037520,1
10002931396.Irs1,brown,islet,0.350114286,NO,,Irs1,10002931396,1
10004033671.Trmt12,brown,islet,0.349900909,NO,,Trmt12,10004033671,1
10003114294.Gm26626,brown,islet,0.349783944,NO,,Gm26626,10003114294,1
10003836851.Vmn1r2,brown,islet,0.348474757,NO,,Vmn1r2,10003836851,1
10002897286.Casc1,brown,islet,0.345582474,NO,,Casc1,10002897286,1
10002900800.Nr4a2,brown,islet,0.345511983,NO,,Nr4a2,10002900800,1
10004033275.4930402H24Rik,brown,islet,0.345203705,NO,,4930402H24Rik,10004033275,1
10003842240.Dapk1,brown,islet,0.344621306,NO,,Dapk1,10003842240,1
1008919.Rdh5,brown,islet,0.344455677,NO,,Rdh5,1008919,1
519275.Acat1,brown,islet,0.343967545,NO,,Acat1,519275,1
10002918705.Mdga1,brown,islet,0.34383756,NO,,Mdga1,10002918705,1
10002931570.Celsr2,brown,islet,0.343780447,NO,,Celsr2,10002931570,1
1489417.Chrm1,brown,islet,0.343473137,NO,,Chrm1,1489417,1
499619.C2cd5,brown,islet,0.343214491,NO,,C2cd5,499619,1
506228.Satb1,brown,islet,0.342781579,NO,,Satb1,506228,1
10004037599.Rgmb,brown,islet,0.342724078,NO,,Rgmb,10004037599,1
10002897981.Ppan,brown,islet,0.342429314,NO,,Ppan,10002897981,1
10004036995.Afdn,brown,islet,0.342366206,NO,,Afdn,10004036995,1
501515.Rbm39,brown,islet,0.342325247,NO,,Rbm39,501515,1
10002905278.Eif4g3,brown,islet,0.342154704,NO,,Eif4g3,10002905278,1
10004033803.Gm29292,brown,islet,0.34196075,NO,,Gm29292,10004033803,1
508614.P2ry1,brown,islet,0.34175029,NO,,P2ry1,508614,1
10003840064.Tsc22d1,brown,islet,0.341684624,NO,,Tsc22d1,10003840064,1
10002913895.Ints2,brown,islet,0.341119599,NO,,Ints2,10002913895,1
10002949167.Pten,brown,islet,0.340424527,NO,,Pten,10002949167,1
593107.Sfi1,brown,islet,0.339714975,NO,,Sfi1,593107,1
10003845075.Tnpo3,brown,islet,0.33954851,NO,,Tnpo3,10003845075,1
10004033129.Irf9,brown,islet,0.337187376,NO,,Irf9,10004033129,1
498589.Plekha6,brown,islet,0.335741485,NO,,Plekha6,498589,1
501480.Rbm45,brown,islet,0.335643567,NO,,Rbm45,501480,1
518326.Frmd6,brown,islet,0.335454718,NO,,Frmd6,518326,1
500197.Zfp956,brown,islet,0.333808693,NO,,Zfp956,500197,1
501035.Per2,brown,islet,0.333353798,NO,,Per2,501035,1
499165.Atm,brown,islet,0.331686735,NO,,Atm,499165,1
504946.Gm50428,brown,islet,0.33025198,NO,,Gm50428,504946,1
518938.Dnajc11,brown,islet,0.329216817,NO,,Dnajc11,518938,1
503774.Epb41,brown,islet,0.327593824,NO,,Epb41,503774,1
503850.Serbp1,brown,islet,0.32750747,NO,,Serbp1,503850,1
10002896700.Flcn,brown,islet,0.326806531,NO,,Flcn,10002896700,1
514856.Usp31,brown,islet,0.32674896,NO,,Usp31,514856,1
10003844849.Prkcb,brown,islet,0.325964338,NO,,Prkcb,10003844849,1
10002907048.Sirt7,brown,islet,0.325521107,NO,,Sirt7,10002907048,1
10004036179.Cep78,brown,islet,0.323461927,NO,,Cep78,10004036179,1
515747.Mif4gd,brown,islet,0.323376917,NO,,Mif4gd,515747,1
10002926713.Gm12576,brown,islet,0.319895932,NO,,Gm12576,10002926713,1
507347.Epha7,brown,islet,0.319848293,NO,,Epha7,507347,1
511273.Sfi1,brown,islet,0.319038051,NO,,Sfi1,511273,1
516691.5730405O15Rik,brown,islet,0.318897478,NO,,5730405O15Rik,516691,1
10002896238.Sepsecs,brown,islet,0.318262564,NO,,Sepsecs,10002896238,1
507553.Purb,brown,islet,0.318175497,NO,,Purb,507553,1
508296.Ppp3cb,brown,islet,0.317912386,NO,,Ppp3cb,508296,1
502638.4930502A04Rik,brown,islet,0.317717176,NO,,4930502A04Rik,502638,1
10003843148.Mrc2,brown,islet,0.317259562,NO,,Mrc2,10003843148,1
10003842020.Gm7477,brown,islet,0.316951413,NO,,Gm7477,10003842020,1
498287.Vipas39,brown,islet,0.316583196,NO,,Vipas39,498287,1
10002926946.Vwa3a,brown,islet,0.316511607,NO,,Vwa3a,10002926946,1
10003838125.Kdm5c,brown,islet,0.316297588,NO,,Kdm5c,10003838125,1
10002944501.Lncbate1,brown,islet,0.315884274,NO,,Lncbate1,10002944501,1
10003844542.Cdv3,brown,islet,0.314948667,NO,,Cdv3,10003844542,1
498258.Polr3gl,brown,islet,0.314513611,NO,,Polr3gl,498258,1
10002678042.Mbtd1,brown,islet,0.314442315,NO,,Mbtd1,10002678042,1
10003842855.Rnd3,brown,islet,0.314358038,NO,,Rnd3,10003842855,1
10003844661.Scaper,brown,islet,0.314280163,NO,,Scaper,10003844661,1
10002899859.Tbk1,brown,islet,0.313955694,NO,,Tbk1,10002899859,1
10004036338.Hnf1b,brown,islet,0.313100588,NO,,Hnf1b,10004036338,1
10002912929.Cplane1,brown,islet,0.31078391,NO,,Cplane1,10002912929,1
507879.Xiap,brown,islet,0.31074962,NO,,Xiap,507879,1
514663.Whrn,brown,islet,0.308384292,NO,,Whrn,514663,1
10002948000.Cobll1,brown,islet,0.308357076,NO,,Cobll1,10002948000,1
497797.Hif1an,brown,islet,0.306685644,NO,,Hif1an,497797,1
515876.Rsrc2,brown,islet,0.306081608,NO,,Rsrc2,515876,1
516406.Ccdc50,brown,islet,0.304026883,NO,,Ccdc50,516406,1
508417.Bbs9,brown,islet,0.303453892,NO,,Bbs9,508417,1
10003846049.Ctnna1,brown,islet,0.303243494,NO,,Ctnna1,10003846049,1
10003838765.E330034L11Rik,brown,islet,0.302653792,NO,,E330034L11Rik,10003838765,1
509217.Adprm,brown,islet,0.301865733,NO,,Adprm,509217,1
10002912492.Rsrp1,brown,islet,0.301081162,NO,,Rsrp1,10002912492,1
501129.Ypel3,brown,islet,0.300535968,NO,,Ypel3,501129,1
515290.Fgd6,brown,islet,0.299962814,NO,,Fgd6,515290,1
10003845530.Mrpl15,brown,islet,0.299074166,NO,,Mrpl15,10003845530,1
502951.Cpt1b,brown,islet,0.298977074,NO,,Cpt1b,502951,1
10003837727.Pex12,brown,islet,0.298543365,NO,,Pex12,10003837727,1
1364295.Prkdc,brown,islet,0.296991932,NO,,Prkdc,1364295,1
10003117520.Nlrc3,brown,islet,0.296524338,NO,,Nlrc3,10003117520,1
10003840240.6430550D23Rik,brown,islet,0.294615847,NO,,6430550D23Rik,10003840240,1
10004036426.Cxxc4,brown,islet,0.292415694,NO,,Cxxc4,10004036426,1
1479266.Srsf5,brown,islet,0.292262736,NO,,Srsf5,1479266,1
517027.Pwwp2a,brown,islet,0.291570769,NO,,Pwwp2a,517027,1
10003844174.Sp1,brown,islet,0.291370388,NO,,Sp1,10003844174,1
513762.Nr2e3,brown,islet,0.290629198,NO,,Nr2e3,513762,1
10003119368.Inpp4a,brown,islet,0.289418594,NO,,Inpp4a,10003119368,1
512509.Tacc2,brown,islet,0.288835374,NO,,Tacc2,512509,1
10002896677.Reep1,brown,islet,0.288273329,NO,,Reep1,10002896677,1
501360.Stk19,brown,islet,0.28806411,NO,,Stk19,501360,1
511071.Msantd2,brown,islet,0.287448541,NO,,Msantd2,511071,1
509803.Irf9,brown,islet,0.287429384,NO,,Irf9,509803,1
10002932040.Gm12873,brown,islet,0.287233106,NO,,Gm12873,10002932040,1
10002678579.Olfr78,brown,islet,0.287070567,NO,,Olfr78,10002678579,1
511714.Mfsd11,brown,islet,0.28700544,NO,,Mfsd11,511714,1
10003839835.Tet1,brown,islet,0.286542245,NO,,Tet1,10003839835,1
498148.Prmt2,brown,islet,0.285933119,NO,,Prmt2,498148,1
519507.Babam2,brown,islet,0.284647005,NO,,Babam2,519507,1
10004035658.Rtel1,brown,islet,0.284639147,NO,,Rtel1,10004035658,1
515128.Parp2,brown,islet,0.28396346,NO,,Parp2,515128,1
515431.Amigo3,brown,islet,0.283405934,NO,,Amigo3,515431,1
10004033131.Tut7,brown,islet,0.280515467,NO,,Tut7,10004033131,1
10003842952.Smyd3,brown,islet,0.280352811,NO,,Smyd3,10003842952,1
10003838382.Vps13a,brown,islet,0.280029988,NO,,Vps13a,10003838382,1
10002905785.Ecm1,brown,islet,0.279697784,NO,,Ecm1,10002905785,1
10002913849.Fam204a,brown,islet,0.278928959,NO,,Fam204a,10002913849,1
10002903128.Smchd1,brown,islet,0.275086102,NO,,Smchd1,10002903128,1
10004034999.Pced1a,brown,islet,0.274970787,NO,,Pced1a,10004034999,1
516539.Dock1,brown,islet,0.27494906,NO,,Dock1,516539,1
509189.Ctnna2,brown,islet,0.27479939,NO,,Ctnna2,509189,1
515533.Mcts1,brown,islet,0.274732666,NO,,Mcts1,515533,1
10003839146.Hivep3,brown,islet,0.273441569,NO,,Hivep3,10003839146,1
498762.Ttc5,brown,islet,0.273199213,NO,,Ttc5,498762,1
513109.Nfat5,brown,islet,0.270687753,NO,,Nfat5,513109,1
10002909737.Ccdc73,brown,islet,0.269978106,NO,,Ccdc73,10002909737,1
500546.Hivep2,brown,islet,0.269648811,NO,,Hivep2,500546,1
10003843864.Atrnl1,brown,islet,0.269024139,NO,,Atrnl1,10003843864,1
10002911834.Amh,brown,islet,0.267642037,NO,,Amh,10002911834,1
504698.Timm50,brown,islet,0.267254341,NO,,Timm50,504698,1
499315.Vmn1r2,brown,islet,0.264637583,NO,,Vmn1r2,499315,1
499089.Ofd1,brown,islet,0.263504476,NO,,Ofd1,499089,1
10003114342.Kpna1,brown,islet,0.261364646,NO,,Kpna1,10003114342,1
10003840542.Galnt2l,brown,islet,0.259380765,NO,,Galnt2l,10003840542,1
1011537.Foxk1,brown,islet,0.256141347,NO,,Foxk1,1011537,1
503544.Tpra1,brown,islet,0.255606223,NO,,Tpra1,503544,1
10004034783.Tnik,brown,islet,0.252514147,NO,,Tnik,10004034783,1
10003839463.Sepsecs,brown,islet,0.251040817,NO,,Sepsecs,10003839463,1
10004036172.Tnfrsf25,brown,islet,0.250825057,NO,,Tnfrsf25,10004036172,1
500178.Mrpl37,brown,islet,0.250493627,NO,,Mrpl37,500178,1
517767.Dll4,brown,islet,0.240766923,NO,,Dll4,517767,1
10002925448.Gm31373,brown,islet,0.240453421,NO,,Gm31373,10002925448,1
10003845084.Elavl2,brown,islet,0.238580527,NO,,Elavl2,10003845084,1
10003844451.Vcan,brown,islet,0.237897084,NO,,Vcan,10003844451,1
518898.Sorbs1,brown,islet,0.236001215,NO,,Sorbs1,518898,1
10002916980.Eno4,brown,islet,0.229081525,NO,,Eno4,10002916980,1
10002927672.Mrtfb,brown,islet,0.227874049,NO,,Mrtfb,10002927672,1
10002908147.Gm5117,brown,islet,0.227386534,NO,,Gm5117,10002908147,1
10004035313.Ankrd42,brown,islet,0.227129806,NO,,Ankrd42,10004035313,1
513433.Clcn3,brown,islet,0.223790082,NO,,Clcn3,513433,1
10003844260.Ank,brown,islet,0.223128247,NO,,Ank,10003844260,1
10002946140.Bcl2,brown,islet,0.217847656,NO,,Bcl2,10002946140,1
514962.Peli1,brown,islet,0.215536533,NO,,Peli1,514962,1
1377249.Fyn,brown,islet,0.214834241,NO,,Fyn,1377249,1
515222.Tat,brown,islet,0.211547008,NO,,Tat,515222,1
10002912195.Gzmm,brown,islet,0.209941756,NO,,Gzmm,10002912195,1
10002938329.Gadl1,brown,islet,0.207251216,NO,,Gadl1,10002938329,1
10002678740.Pcdhb12,brown,islet,0.193461466,NO,,Pcdhb12,10002678740,1
512698.Enoph1,brown,islet,0.190671876,NO,,Enoph1,512698,1
514013.Baat,brown,islet,0.187026997,NO,,Baat,514013,1
10002938360.Stk24,brown,islet,0.185567169,NO,,Stk24,10002938360,1
10002908559.Aox2,brown,islet,0.121080798,NO,,Aox2,10002908559,1
518141.Cpa1,cyan,islet,0.963629061,NO,,Cpa1,518141,1
514492.Pnliprp2,cyan,islet,0.961016818,NO,,Pnliprp2,514492,1
508168.Ctrb1,cyan,islet,0.953865526,NO,,Ctrb1,508168,1
505323.Fgfr2,cyan,islet,0.953118623,NO,,Fgfr2,505323,1
10002906915.2210010C04Rik,cyan,islet,0.952513019,NO,,2210010C04Rik,10002906915,1
513970.Cela2a,cyan,islet,0.950737498,NO,,Cela2a,513970,1
501320.Cpb1,cyan,islet,0.949237729,NO,,Cpb1,501320,1
510844.Clps,cyan,islet,0.943432851,NO,,Clps,510844,1
10002899234.Pla2g1b,cyan,islet,0.93963752,NO,,Pla2g1b,10002899234,1
499904.Zg16,cyan,islet,0.935689621,NO,,Zg16,499904,1
497869.Cel,cyan,islet,0.934905152,NO,,Cel,497869,1
517324.Sycn,cyan,islet,0.934485648,NO,,Sycn,517324,1
511988.1810028F09Rik,cyan,islet,0.928636027,NO,,1810028F09Rik,511988,1
498968.Pnliprp1,cyan,islet,0.925930198,NO,,Pnliprp1,498968,1
10004038116.Try10,cyan,islet,0.92206277,NO,,Try10,10004038116,1
510521.Serpini2,cyan,islet,0.918410736,NO,,Serpini2,510521,1
10002944956.Serpini2,cyan,islet,0.915568394,NO,,Serpini2,10002944956,1
498380.Try4,cyan,islet,0.913944399,NO,,Try4,498380,1
513344.Klk8,cyan,islet,0.912778193,NO,,Klk8,513344,1
498506.Rnase1,cyan,islet,0.912368783,NO,,Rnase1,498506,1
10003845695.Gm5771,cyan,islet,0.908258291,NO,,Gm5771,10003845695,1
518312.Dmbt1,cyan,islet,0.908116253,NO,,Dmbt1,518312,1
501306.Gp2,cyan,islet,0.905832354,NO,,Gp2,501306,1
1477272.Prss3,cyan,islet,0.904096494,NO,,Prss3,1477272,1
10002909154.Rnase1,cyan,islet,0.903005069,NO,,Rnase1,10002909154,1
506031.Prss2,cyan,islet,0.902199939,NO,,Prss2,506031,1
10003843596.Zfp93,cyan,islet,0.901321387,NO,,Zfp93,10003843596,1
516125.Ctrl,cyan,islet,0.897398259,NO,,Ctrl,516125,1
10002907084.Aqp12,cyan,islet,0.895826317,NO,,Aqp12,10002907084,1
505950.Klk1b26,cyan,islet,0.889713578,NO,,Klk1b26,505950,1
515890.Klk1,cyan,islet,0.887281535,NO,,Klk1,515890,1
10002908688.Gm5771,cyan,islet,0.884861049,NO,,Gm5771,10002908688,1
10003838721.Gm4744,cyan,islet,0.883738768,NO,,Gm4744,10003838721,1
10002925553.Gm44629,cyan,islet,0.882960535,NO,,Gm44629,10002925553,1
507853.Cckar,cyan,islet,0.876256144,NO,,Cckar,507853,1
10004034433.1810009J06Rik,cyan,islet,0.865402984,NO,,1810009J06Rik,10004034433,1
502393.Sorbs1,cyan,islet,0.85818712,NO,,Sorbs1,502393,1
511226.Reg1,cyan,islet,0.855843003,NO,,Reg1,511226,1
498441.Xk,cyan,islet,0.853273051,NO,,Xk,498441,1
515599.Klk1b5,cyan,islet,0.846991265,NO,,Klk1b5,515599,1
498271.Klk1b4,cyan,islet,0.845716135,NO,,Klk1b4,498271,1
498244.Klk1b16,cyan,islet,0.843526666,NO,,Klk1b16,498244,1
10002907594.Prtn3,cyan,islet,0.837377724,NO,,Prtn3,10002907594,1
10003843017.Gm5820,cyan,islet,0.820930587,NO,,Gm5820,10003843017,1
10003844820.Eif4ebp2,cyan,islet,0.820322098,NO,,Eif4ebp2,10003844820,1
10002933148.Gm18429,cyan,islet,0.800564015,NO,,Gm18429,10002933148,1
519001.Amy2a4,cyan,islet,0.788017063,NO,,Amy2a4,519001,1
1476721.Homer2,cyan,islet,0.785468781,NO,,Homer2,1476721,1
10002924936.Gm37770,cyan,islet,0.785272774,NO,,Gm37770,10002924936,1
10004035876.Cep85l,cyan,islet,0.780095509,NO,,Cep85l,10004035876,1
518252.Pnliprp1,cyan,islet,0.775496088,NO,,Pnliprp1,518252,1
508910.Ptf1a,cyan,islet,0.774193442,NO,,Ptf1a,508910,1
10002911159.Oacyl,cyan,islet,0.773164739,NO,,Oacyl,10002911159,1
10002933338.Gm37557,cyan,islet,0.772023713,NO,,Gm37557,10002933338,1
508359.Amy2a5,cyan,islet,0.764615958,NO,,Amy2a5,508359,1
10002939464.Amy2b,cyan,islet,0.763685078,NO,,Amy2b,10002939464,1
516830.Reg3d,cyan,islet,0.75679485,NO,,Reg3d,516830,1
518971.Hp,cyan,islet,0.756697946,NO,,Hp,518971,1
508415.Cth,cyan,islet,0.753595591,NO,,Cth,508415,1
10002914515.Muc1,cyan,islet,0.753427742,NO,,Muc1,10002914515,1
10004036351.Lpar5,cyan,islet,0.75112616,NO,,Lpar5,10004036351,1
507899.Adam12,cyan,islet,0.743230559,NO,,Adam12,507899,1
10002922679.Galnt13,cyan,islet,0.731901929,NO,,Galnt13,10002922679,1
513578.Tnfsf14,cyan,islet,0.729404119,NO,,Tnfsf14,513578,1
506282.S100g,cyan,islet,0.725537641,NO,,S100g,506282,1
10003841750.Sel1l2,cyan,islet,0.713394442,NO,,Sel1l2,10003841750,1
10003844189.Krt8,cyan,islet,0.706083707,NO,,Krt8,10003844189,1
10002902470.Slc9a5,cyan,islet,0.705796421,NO,,Slc9a5,10002902470,1
10002909483.Reg3g,cyan,islet,0.703748559,NO,,Reg3g,10002909483,1
10004034212.Wipf2,cyan,islet,0.701120824,NO,,Wipf2,10004034212,1
500466.Aqp8,cyan,islet,0.701087936,NO,,Aqp8,500466,1
10002916176.Hsd17b13,cyan,islet,0.696422805,NO,,Hsd17b13,10002916176,1
518303.Cldn10,cyan,islet,0.690945211,NO,,Cldn10,518303,1
10002922788.Gm5608,cyan,islet,0.688950769,NO,,Gm5608,10002922788,1
503513.Nupr1,cyan,islet,0.686578353,NO,,Nupr1,503513,1
511944.Amy2a5,cyan,islet,0.686253897,NO,,Amy2a5,511944,1
512854.Marco,cyan,islet,0.683404314,NO,,Marco,512854,1
504016.Tdh,cyan,islet,0.683018997,NO,,Tdh,504016,1
10002172852.Gm45837,cyan,islet,0.682354125,NO,,Gm45837,10002172852,1
518935.1810053B23Rik,cyan,islet,0.674533568,NO,,1810053B23Rik,518935,1
507650.Hepacam,cyan,islet,0.66733385,NO,,Hepacam,507650,1
500489.Tff2,cyan,islet,0.662548341,NO,,Tff2,500489,1
513656.Gm14426,cyan,islet,0.659040541,NO,,Gm14426,513656,1
10002918499.Klk1b27,cyan,islet,0.653255322,NO,,Klk1b27,10002918499,1
511525.Bdh2,cyan,islet,0.65033814,NO,,Bdh2,511525,1
10004036137.Tead2,cyan,islet,0.650134525,NO,,Tead2,10004036137,1
10002903491.Tex33,cyan,islet,0.645958575,NO,,Tex33,10002903491,1
509268.P2rx1,cyan,islet,0.642017376,NO,,P2rx1,509268,1
10002896729.Galnt3,cyan,islet,0.63926194,NO,,Galnt3,10002896729,1
10002926056.Sntb1,cyan,islet,0.625711901,NO,,Sntb1,10002926056,1
506903.Fgf21,cyan,islet,0.623883054,NO,,Fgf21,506903,1
10004033380.Ntng1,cyan,islet,0.623632673,NO,,Ntng1,10004033380,1
505402.Tmed11,cyan,islet,0.622815806,NO,,Tmed11,505402,1
10002935740.Mettl21e,cyan,islet,0.618367839,NO,,Mettl21e,10002935740,1
10002932820.Klk1b11,cyan,islet,0.617038972,NO,,Klk1b11,10002932820,1
10003837278.Gm13700,cyan,islet,0.616428018,NO,,Gm13700,10003837278,1
10003842348.Cd209c,cyan,islet,0.610997621,NO,,Cd209c,10003842348,1
500016.Fmo3,cyan,islet,0.610786106,NO,,Fmo3,500016,1
511465.Reg3b,cyan,islet,0.609909931,NO,,Reg3b,511465,1
10003839469.Gm7482,cyan,islet,0.606300308,NO,,Gm7482,10003839469,1
10002940565.Ncf4,cyan,islet,0.605786672,NO,,Ncf4,10002940565,1
10002910340.Cyp2c50,cyan,islet,0.604457036,NO,,Cyp2c50,10002910340,1
10002920855.Chst2,cyan,islet,0.603434327,NO,,Chst2,10002920855,1
10002904370.Olfr1061,cyan,islet,0.600153251,NO,,Olfr1061,10002904370,1
10003843253.Gm26872,cyan,islet,0.598481161,NO,,Gm26872,10003843253,1
10002900317.Myo5c,cyan,islet,0.597360443,NO,,Myo5c,10002900317,1
10003843752.Gm4869,cyan,islet,0.595956816,NO,,Gm4869,10003843752,1
10003115069.Dusp4,cyan,islet,0.590608896,NO,,Dusp4,10003115069,1
10002902199.Wdr20rt,cyan,islet,0.59020038,NO,,Wdr20rt,10002902199,1
507757.Tead2,cyan,islet,0.588898367,NO,,Tead2,507757,1
10002935268.Gm9072,cyan,islet,0.587665865,NO,,Gm9072,10002935268,1
499431.Atp2c2,cyan,islet,0.58598004,NO,,Atp2c2,499431,1
508086.Olfr944,cyan,islet,0.581954722,NO,,Olfr944,508086,1
509090.Magea7-ps,cyan,islet,0.581833457,NO,,Magea7-ps,509090,1
1485030.Reg2,cyan,islet,0.580843075,NO,,Reg2,1485030,1
10002910615.Rims4,cyan,islet,0.579463254,NO,,Rims4,10002910615,1
512372.Tdrd1,cyan,islet,0.579113085,NO,,Tdrd1,512372,1
10004037170.Chst2,cyan,islet,0.577978238,NO,,Chst2,10004037170,1
10002913925.Oit3,cyan,islet,0.576657645,NO,,Oit3,10002913925,1
10002897047.Zfp280c,cyan,islet,0.558552356,NO,,Zfp280c,10002897047,1
10002903526.Ctrc,cyan,islet,0.55784939,NO,,Ctrc,10002903526,1
505096.Zfp961,cyan,islet,0.555533955,NO,,Zfp961,505096,1
10002902488.Ifi27l2b,cyan,islet,0.549193074,NO,,Ifi27l2b,10002902488,1
10004035708.1810018F18Rik,cyan,islet,0.547533788,NO,,1810018F18Rik,10004035708,1
10004036781.Galnt6,cyan,islet,0.547220615,NO,,Galnt6,10004036781,1
10002935381.Olfr1350,cyan,islet,0.54470999,NO,,Olfr1350,10002935381,1
10004036750.Gadd45gip1,cyan,islet,0.54069143,NO,,Gadd45gip1,10004036750,1
499966.Gm24300,cyan,islet,0.534431666,NO,,Gm24300,499966,1
10002901193.Gfra4,cyan,islet,0.531588335,NO,,Gfra4,10002901193,1
10002916414.Agr2,cyan,islet,0.530950867,NO,,Agr2,10002916414,1
10002909151.Slc12a8,cyan,islet,0.530116452,NO,,Slc12a8,10002909151,1
10002927445.Gm18978,cyan,islet,0.528959186,NO,,Gm18978,10002927445,1
10003840300.Myh10,cyan,islet,0.528715697,NO,,Myh10,10003840300,1
10003119332.Kcnn4,cyan,islet,0.527612297,NO,,Kcnn4,10003119332,1
10004033547.Olfr1326-ps1,cyan,islet,0.525703292,NO,,Olfr1326-ps1,10004033547,1
10004033032.Gm44775,cyan,islet,0.524430968,NO,,Gm44775,10004033032,1
10002927098.Gm23434,cyan,islet,0.524314818,NO,,Gm23434,10002927098,1
10002927573.Gm13981,cyan,islet,0.520717158,NO,,Gm13981,10002927573,1
10002913615.Selplg,cyan,islet,0.519901096,NO,,Selplg,10002913615,1
10002906693.Rnf212,cyan,islet,0.515386945,NO,,Rnf212,10002906693,1
10002916444.Ggt6,cyan,islet,0.513358847,NO,,Ggt6,10002916444,1
10002903438.Nr5a2,cyan,islet,0.512073862,NO,,Nr5a2,10002903438,1
10002903256.Agmat,cyan,islet,0.511501859,NO,,Agmat,10002903256,1
10003838639.Igkv4-92,cyan,islet,0.510111877,NO,,Igkv4-92,10003838639,1
514539.Wdr27,cyan,islet,0.510088025,NO,,Wdr27,514539,1
10004033347.A730045E13Rik,cyan,islet,0.509796341,NO,,A730045E13Rik,10004033347,1
504059.Hk2,cyan,islet,0.509286685,NO,,Hk2,504059,1
10002921078.Cldn8,cyan,islet,0.508314699,NO,,Cldn8,10002921078,1
10002912226.Slc25a42,cyan,islet,0.507807854,NO,,Slc25a42,10002912226,1
513554.Krt13,cyan,islet,0.505256797,NO,,Krt13,513554,1
516537.Reg3a,cyan,islet,0.503254791,NO,,Reg3a,516537,1
10003839322.Usf3,cyan,islet,0.498933343,NO,,Usf3,10003839322,1
515996.Arg2,cyan,islet,0.497639332,NO,,Arg2,515996,1
10002939585.Gm5063,cyan,islet,0.491254436,NO,,Gm5063,10002939585,1
10003838711.Gm13025,cyan,islet,0.490188243,NO,,Gm13025,10003838711,1
10004034566.Dbx1,cyan,islet,0.489272265,NO,,Dbx1,10004034566,1
10002916563.9030404E10Rik,cyan,islet,0.488781238,NO,,9030404E10Rik,10002916563,1
507654.D430042O09Rik,cyan,islet,0.486562858,NO,,D430042O09Rik,507654,1
512221.Robo1,cyan,islet,0.483676838,NO,,Robo1,512221,1
503124.Spdef,cyan,islet,0.480871556,NO,,Spdef,503124,1
10004035212.Agap1,cyan,islet,0.48039269,NO,,Agap1,10004035212,1
511966.1810010K12Rik,cyan,islet,0.477425407,NO,,1810010K12Rik,511966,1
10002947940.Cxcl15,cyan,islet,0.477410988,NO,,Cxcl15,10002947940,1
10003844982.Gm44209,cyan,islet,0.476291232,NO,,Gm44209,10003844982,1
10004037148.Klk15,cyan,islet,0.46877169,NO,,Klk15,10004037148,1
518356.Gjb1,cyan,islet,0.468402638,NO,,Gjb1,518356,1
497710.Ptch1,cyan,islet,0.466166649,NO,,Ptch1,497710,1
10002927696.Gm42965,cyan,islet,0.465637227,NO,,Gm42965,10002927696,1
10003837387.Gm29141,cyan,islet,0.465555998,NO,,Gm29141,10003837387,1
511947.Msx1,cyan,islet,0.46420628,NO,,Msx1,511947,1
10002678064.Cyp2c70,cyan,islet,0.461906969,NO,,Cyp2c70,10002678064,1
504081.2010110G14Rik,cyan,islet,0.461032245,NO,,2010110G14Rik,504081,1
10004036979.Slc10a5,cyan,islet,0.455966534,NO,,Slc10a5,10004036979,1
514369.Paqr5,cyan,islet,0.451314398,NO,,Paqr5,514369,1
10003837376.Gm18752,cyan,islet,0.448360734,NO,,Gm18752,10003837376,1
508061.Bin3,cyan,islet,0.447452859,NO,,Bin3,508061,1
10004035111.Nipa1,cyan,islet,0.447179496,NO,,Nipa1,10004035111,1
