,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
274,503388.Gpat3,turquoise,gastroc,,NO,Gpat3,,1,UNSIGNED
275,503389.Tpx2,turquoise,gastroc,,NO,Tpx2,,1,UNSIGNED
276,503399.Gna11,turquoise,gastroc,,NO,Gna11,,1,UNSIGNED
277,503400.Cavin1,turquoise,gastroc,,NO,Cavin1,,1,UNSIGNED
278,503411.Col27a1,turquoise,gastroc,,NO,Col27a1,,1,UNSIGNED
279,503463.Smap1,turquoise,gastroc,,NO,Smap1,,1,UNSIGNED
280,503474.Pou3f3,turquoise,gastroc,,NO,Pou3f3,,1,UNSIGNED
281,503508.Sdc3,turquoise,gastroc,,NO,Sdc3,,1,UNSIGNED
282,503532.Arrb1,turquoise,gastroc,,NO,Arrb1,,1,UNSIGNED
283,503534.Actr3b,turquoise,gastroc,,NO,Actr3b,,1,UNSIGNED
284,503540.Acot5,turquoise,gastroc,,NO,Acot5,,1,UNSIGNED
285,503566.Sfrp1,turquoise,gastroc,,NO,Sfrp1,,1,UNSIGNED
286,503586.Trim23,turquoise,gastroc,,NO,Trim23,,1,UNSIGNED
287,503618.Pum1,turquoise,gastroc,,NO,Pum1,,1,UNSIGNED
288,503645.Gm50428,turquoise,gastroc,,NO,Gm50428,,1,UNSIGNED
289,503651.Ndrg2,turquoise,gastroc,,NO,Ndrg2,,1,UNSIGNED
290,503656.Tgoln1,turquoise,gastroc,,NO,Tgoln1,,1,UNSIGNED
291,503672.Bmp10,turquoise,gastroc,,NO,Bmp10,,1,UNSIGNED
292,503673.Mab21l1,turquoise,gastroc,,NO,Mab21l1,,1,UNSIGNED
293,503703.Dazap1,turquoise,gastroc,,NO,Dazap1,,1,UNSIGNED
294,503739.Elf1,turquoise,gastroc,,NO,Elf1,,1,UNSIGNED
295,503754.Lnpep,turquoise,gastroc,,NO,Lnpep,,1,UNSIGNED
296,503780.Ppp1r12b,turquoise,gastroc,,NO,Ppp1r12b,,1,UNSIGNED
297,503826.Mrpl52,turquoise,gastroc,,NO,Mrpl52,,1,UNSIGNED
298,503854.Arl8a,turquoise,gastroc,,NO,Arl8a,,1,UNSIGNED
299,503855.Pias1,turquoise,gastroc,,NO,Pias1,,1,UNSIGNED
300,503858.Orc2,turquoise,gastroc,,NO,Orc2,,1,UNSIGNED
301,503864.Bcl11a,turquoise,gastroc,,NO,Bcl11a,,1,UNSIGNED
302,503915.Maf,turquoise,gastroc,,NO,Maf,,1,UNSIGNED
303,503955.Crkl,turquoise,gastroc,,NO,Crkl,,1,UNSIGNED
304,503967.Dpy19l1,turquoise,gastroc,,NO,Dpy19l1,,1,UNSIGNED
305,503980.Abhd17c,turquoise,gastroc,,NO,Abhd17c,,1,UNSIGNED
306,504017.Foxj2,turquoise,gastroc,,NO,Foxj2,,1,UNSIGNED
307,504020.Sntb1,turquoise,gastroc,,NO,Sntb1,,1,UNSIGNED
308,504032.Kdelr2,turquoise,gastroc,,NO,Kdelr2,,1,UNSIGNED
309,504051.Clic4,turquoise,gastroc,,NO,Clic4,,1,UNSIGNED
310,504066.Cldnd1,turquoise,gastroc,,NO,Cldnd1,,1,UNSIGNED
311,504070.Golgb1,turquoise,gastroc,,NO,Golgb1,,1,UNSIGNED
312,504079.Prcc,turquoise,gastroc,,NO,Prcc,,1,UNSIGNED
313,504086.1700021G15Rik,turquoise,gastroc,,NO,1700021G15Rik,,1,UNSIGNED
314,504093.Ywhaz,turquoise,gastroc,,NO,Ywhaz,,1,UNSIGNED
315,504101.H2-Ke6,turquoise,gastroc,,NO,H2-Ke6,,1,UNSIGNED
316,504113.Scamp1,turquoise,gastroc,,NO,Scamp1,,1,UNSIGNED
317,504114.Ank3,turquoise,gastroc,,NO,Ank3,,1,UNSIGNED
318,504124.Phf1,turquoise,gastroc,,NO,Phf1,,1,UNSIGNED
319,504138.Cdk16,turquoise,gastroc,,NO,Cdk16,,1,UNSIGNED
320,504177.Entpd5,turquoise,gastroc,,NO,Entpd5,,1,UNSIGNED
321,504298.Epdr1,turquoise,gastroc,,NO,Epdr1,,1,UNSIGNED
